BCH,Time,Timestamp,BTC,DASH,ETH,LTC,XRP
0.0,2014-02-19-01-00-00,1392768000,213.75,0.0,0.0,11.75,0.0
0.0,2014-02-20-01-00-00,1392854400,115.19,0.0,0.0,10.5,0.0
0.0,2014-02-21-01-00-00,1392940800,113.0,0.0,0.0,10.34,0.0
0.0,2014-02-22-01-00-00,1393027200,210.87,0.0,0.0,11.02,0.0
0.0,2014-02-23-01-00-00,1393113600,272.64,0.0,0.0,11.5,0.0
0.0,2014-02-24-01-00-00,1393200000,153.64,0.0,0.0,10.6,0.0
0.0,2014-02-25-01-00-00,1393286400,198.75,0.0,0.0,9.8,0.0
0.0,2014-02-26-01-00-00,1393372800,430.63,0.0,0.0,10.8,0.0
0.0,2014-02-27-01-00-00,1393459200,432.31,0.0,0.0,10.72,0.0
0.0,2014-02-28-01-00-00,1393545600,416.86,0.0,0.0,10.32,0.0
0.0,2014-03-01-01-00-00,1393632000,420.17,0.0,0.0,10.21,0.0
0.0,2014-03-02-01-00-00,1393718400,412.89,0.0,0.0,9.64,0.0
0.0,2014-03-03-01-00-00,1393804800,474.17,0.0,0.0,10.5,0.0
0.0,2014-03-04-01-00-00,1393891200,490.98,0.0,0.0,12.86,0.0
0.0,2014-03-05-01-00-00,1393977600,489.4,0.0,0.0,12.32,0.0
0.0,2014-03-06-01-00-00,1394064000,481.13,0.0,0.0,12.17,0.0
0.0,2014-03-07-01-00-00,1394150400,463.74,0.0,0.0,11.78,0.0
0.0,2014-03-08-01-00-00,1394236800,455.7,0.0,0.0,11.5,0.0
0.0,2014-03-09-01-00-00,1394323200,465.87,0.0,0.0,11.69,0.0
0.0,2014-03-10-01-00-00,1394409600,456.49,0.0,0.0,11.75,0.0
0.0,2014-03-11-01-00-00,1394496000,459.89,0.0,0.0,11.88,0.0
0.0,2014-03-12-01-00-00,1394582400,459.04,0.0,0.0,12.6,0.0
0.0,2014-03-13-01-00-00,1394668800,464.64,0.0,0.0,12.45,0.0
0.0,2014-03-14-01-00-00,1394755200,458.52,0.0,0.0,12.32,0.0
0.0,2014-03-15-01-00-00,1394841600,460.14,0.0,0.0,12.52,0.0
0.0,2014-03-16-01-00-00,1394928000,459.13,0.0,0.0,12.68,0.0
0.0,2014-03-17-01-00-00,1395014400,449.52,0.0,0.0,12.75,0.0
0.0,2014-03-18-01-00-00,1395100800,445.54,0.0,0.0,13.95,0.0
0.0,2014-03-19-01-00-00,1395187200,442.94,0.0,0.0,12.91,0.0
0.0,2014-03-20-01-00-00,1395273600,426.41,0.0,0.0,12.12,0.0
0.0,2014-03-21-01-00-00,1395360000,416.32,0.0,0.0,11.39,0.0
0.0,2014-03-22-01-00-00,1395446400,414.39,0.0,0.0,11.6,0.0
0.0,2014-03-23-01-00-00,1395532800,411.78,0.0,0.0,11.36,0.0
0.0,2014-03-24-01-00-00,1395619200,422.58,0.0,0.0,11.94,0.0
0.0,2014-03-25-01-00-00,1395705600,422.81,0.0,0.0,11.72,0.0
0.0,2014-03-26-01-00-00,1395792000,425.07,0.0,0.0,12.0,0.0
0.0,2014-03-27-01-00-00,1395878400,368.74,0.0,0.0,9.89,0.0
0.0,2014-03-28-01-00-00,1395964800,373.04,0.0,0.0,10.2,0.0
0.0,2014-03-29-01-00-00,1396051200,364.35,0.0,0.0,10.05,0.0
0.0,2014-03-30-01-00-00,1396137600,339.86,0.0,0.0,9.71,0.0
0.0,2014-03-31-02-00-00,1396224000,335.11,0.0,0.0,9.4,0.0
0.0,2014-04-01-02-00-00,1396310400,357.65,0.0,0.0,9.89,0.0
0.0,2014-04-02-02-00-00,1396396800,321.96,0.0,0.0,8.36,0.0
0.0,2014-04-03-02-00-00,1396483200,326.56,0.0,0.0,8.42,0.0
0.0,2014-04-04-02-00-00,1396569600,331.41,0.0,0.0,8.39,0.0
0.0,2014-04-05-02-00-00,1396656000,336.7,0.0,0.0,8.28,0.0
0.0,2014-04-06-02-00-00,1396742400,336.82,0.0,0.0,8.67,0.0
0.0,2014-04-07-02-00-00,1396828800,331.75,0.0,0.0,8.51,0.0
0.0,2014-04-08-02-00-00,1396915200,332.24,0.0,0.0,8.42,0.0
0.0,2014-04-09-02-00-00,1397001600,325.74,0.0,0.0,8.45,0.0
0.0,2014-04-10-02-00-00,1397088000,275.98,0.0,0.0,6.29,0.0
0.0,2014-04-11-02-00-00,1397174400,306.21,0.0,0.0,7.88,0.0
0.0,2014-04-12-02-00-00,1397260800,310.0,0.0,0.0,7.9,0.0
0.0,2014-04-13-02-00-00,1397347200,302.83,0.0,0.0,7.52,0.0
0.0,2014-04-14-02-00-00,1397433600,335.33,0.0,0.0,8.32,0.0
0.0,2014-04-15-02-00-00,1397520000,376.87,0.0,0.0,9.86,0.0
0.0,2014-04-16-02-00-00,1397606400,377.08,0.0,0.0,9.7,0.0
0.0,2014-04-17-02-00-00,1397692800,364.31,0.0,0.0,9.23,0.0
0.0,2014-04-18-02-00-00,1397779200,352.06,0.0,0.0,8.75,0.0
0.0,2014-04-19-02-00-00,1397865600,363.17,0.0,0.0,9.24,0.0
0.0,2014-04-20-02-00-00,1397952000,363.76,0.0,0.0,9.28,0.0
0.0,2014-04-21-02-00-00,1398038400,360.13,0.0,0.0,9.02,0.0
0.0,2014-04-22-02-00-00,1398124800,353.78,0.0,0.0,8.8,0.0
0.0,2014-04-23-02-00-00,1398211200,355.88,0.0,0.0,8.93,0.0
0.0,2014-04-24-02-00-00,1398297600,359.33,0.0,0.0,9.2,0.0
0.0,2014-04-25-02-00-00,1398384000,337.72,0.0,0.0,8.0,0.0
0.0,2014-04-26-02-00-00,1398470400,331.96,0.0,0.0,7.9,0.0
0.0,2014-04-27-02-00-00,1398556800,319.1,0.0,0.0,7.5,0.0
0.0,2014-04-28-02-00-00,1398643200,319.6,0.0,0.0,7.39,0.0
0.0,2014-04-29-02-00-00,1398729600,322.34,0.0,0.0,7.6,0.0
0.0,2014-04-30-02-00-00,1398816000,324.54,0.0,0.0,8.0,0.0
0.0,2014-05-01-02-00-00,1398902400,332.38,0.0,0.0,8.2,0.0
0.0,2014-05-02-02-00-00,1398988800,326.36,0.0,0.0,7.84,0.0
0.0,2014-05-03-02-00-00,1399075200,316.09,0.0,0.0,7.55,0.0
0.0,2014-05-04-02-00-00,1399161600,315.18,0.0,0.0,7.59,0.0
0.0,2014-05-05-02-00-00,1399248000,311.73,0.0,0.0,7.49,0.0
0.0,2014-05-06-02-00-00,1399334400,310.39,0.0,0.0,7.51,0.0
0.0,2014-05-07-02-00-00,1399420800,318.25,0.0,0.0,7.64,0.0
0.0,2014-05-08-02-00-00,1399507200,319.2,0.0,0.0,7.65,0.0
0.0,2014-05-09-02-00-00,1399593600,327.29,0.0,0.0,7.83,0.0
0.0,2014-05-10-02-00-00,1399680000,328.95,0.0,0.0,7.98,0.0
0.0,2014-05-11-02-00-00,1399766400,319.06,0.0,0.0,7.65,0.0
0.0,2014-05-12-02-00-00,1399852800,320.34,0.0,0.0,7.56,0.0
0.0,2014-05-13-02-00-00,1399939200,320.0,0.0,0.0,7.59,0.0
0.0,2014-05-14-02-00-00,1400025600,324.69,0.0,0.0,7.63,0.0
0.0,2014-05-15-02-00-00,1400112000,327.55,0.0,0.0,7.68,0.0
0.0,2014-05-16-02-00-00,1400198400,327.82,0.0,0.0,7.65,0.0
0.0,2014-05-17-02-00-00,1400284800,329.19,0.0,0.0,7.66,0.0
0.0,2014-05-18-02-00-00,1400371200,325.29,0.0,0.0,7.55,0.0
0.0,2014-05-19-02-00-00,1400457600,325.78,0.0,0.0,7.55,0.0
0.0,2014-05-20-02-00-00,1400544000,354.09,0.0,0.0,7.7,0.0
0.0,2014-05-21-02-00-00,1400630400,358.95,0.0,0.0,7.93,0.0
0.0,2014-05-22-02-00-00,1400716800,381.03,0.0,0.0,7.81,0.0
0.0,2014-05-23-02-00-00,1400803200,382.72,0.0,0.0,8.35,0.0
0.0,2014-05-24-02-00-00,1400889600,385.7,0.0,0.0,8.15,0.0
0.0,2014-05-25-02-00-00,1400976000,418.97,0.0,0.0,8.6,0.0
0.0,2014-05-26-02-00-00,1401062400,426.03,0.0,0.0,8.51,0.0
0.0,2014-05-27-02-00-00,1401148800,421.19,0.0,0.0,8.4,0.0
0.0,2014-05-28-02-00-00,1401235200,422.29,0.0,0.0,8.15,0.0
0.0,2014-05-29-02-00-00,1401321600,417.76,0.0,0.0,7.97,0.0
0.0,2014-05-30-02-00-00,1401408000,451.36,0.0,0.0,8.3,0.0
0.0,2014-05-31-02-00-00,1401494400,456.74,0.0,0.0,8.18,0.0
0.0,2014-06-01-02-00-00,1401580800,464.27,0.0,0.0,8.2,0.0
0.0,2014-06-02-02-00-00,1401667200,481.23,0.0,0.0,8.31,0.0
0.0,2014-06-03-02-00-00,1401753600,491.99,0.0,0.0,8.5,0.0
0.0,2014-06-04-02-00-00,1401840000,476.13,0.0,0.0,8.25,0.0
0.0,2014-06-05-02-00-00,1401926400,487.33,0.0,0.0,8.4,0.0
0.0,2014-06-06-02-00-00,1402012800,480.69,0.0,0.0,8.19,0.0
0.0,2014-06-07-02-00-00,1402099200,480.76,0.0,0.0,8.18,0.0
0.0,2014-06-08-02-00-00,1402185600,480.63,0.0,0.0,8.29,0.0
0.0,2014-06-09-02-00-00,1402272000,475.19,0.0,0.0,8.29,0.0
0.0,2014-06-10-02-00-00,1402358400,477.9,0.0,0.0,8.12,0.0
0.0,2014-06-11-02-00-00,1402444800,463.14,0.0,0.0,8.0,0.0
0.0,2014-06-12-02-00-00,1402531200,420.97,0.0,0.0,7.26,0.0
0.0,2014-06-13-02-00-00,1402617600,436.01,0.0,0.0,7.37,0.0
0.0,2014-06-14-02-00-00,1402704000,419.62,0.0,0.0,7.21,0.0
0.0,2014-06-15-02-00-00,1402790400,432.51,0.0,0.0,7.22,0.0
0.0,2014-06-16-02-00-00,1402876800,439.42,0.0,0.0,7.17,0.0
0.0,2014-06-17-02-00-00,1402963200,446.32,0.0,0.0,7.19,0.0
0.0,2014-06-18-02-00-00,1403049600,446.48,0.0,0.0,7.23,0.0
0.0,2014-06-19-02-00-00,1403136000,438.55,0.0,0.0,7.44,0.0
0.0,2014-06-20-02-00-00,1403222400,437.19,0.0,0.0,7.31,0.0
0.0,2014-06-21-02-00-00,1403308800,438.04,0.0,0.0,7.2,0.0
0.0,2014-06-22-02-00-00,1403395200,448.14,0.0,0.0,7.11,0.0
0.0,2014-06-23-02-00-00,1403481600,431.94,0.0,0.0,7.1,0.0
0.0,2014-06-24-02-00-00,1403568000,426.56,0.0,0.0,7.04,0.0
0.0,2014-06-25-02-00-00,1403654400,412.46,0.0,0.0,6.71,0.0
0.0,2014-06-26-02-00-00,1403740800,425.66,0.0,0.0,6.8,0.0
0.0,2014-06-27-02-00-00,1403827200,437.22,0.0,0.0,6.85,0.0
0.0,2014-06-28-02-00-00,1403913600,437.1,0.0,0.0,6.73,0.0
0.0,2014-06-29-02-00-00,1404000000,438.91,0.0,0.0,6.51,0.0
0.0,2014-06-30-02-00-00,1404086400,463.96,0.0,0.0,6.47,0.0
0.0,2014-07-01-02-00-00,1404172800,467.41,0.0,0.0,6.16,0.0
0.0,2014-07-02-02-00-00,1404259200,472.51,0.0,0.0,6.0,0.0
0.0,2014-07-03-02-00-00,1404345600,467.91,0.0,0.0,5.93,0.0
0.0,2014-07-04-02-00-00,1404432000,463.17,0.0,0.0,5.75,0.0
0.0,2014-07-05-02-00-00,1404518400,461.95,0.0,0.0,5.32,0.0
0.0,2014-07-06-02-00-00,1404604800,465.4,0.0,0.0,5.3,0.0
0.0,2014-07-07-02-00-00,1404691200,457.89,0.0,0.0,5.67,0.0
0.0,2014-07-08-02-00-00,1404777600,457.56,0.0,0.0,5.67,0.0
0.0,2014-07-09-02-00-00,1404864000,457.46,0.0,0.0,5.69,0.0
0.0,2014-07-10-02-00-00,1404950400,451.97,0.0,0.0,5.73,0.0
0.0,2014-07-11-02-00-00,1405036800,463.24,0.0,0.0,5.75,0.0
0.0,2014-07-12-02-00-00,1405123200,467.03,0.0,0.0,6.36,0.0
0.0,2014-07-13-02-00-00,1405209600,461.7,0.0,0.0,6.7,0.0
0.0,2014-07-14-02-00-00,1405296000,454.32,0.0,0.0,6.44,0.0
0.0,2014-07-15-02-00-00,1405382400,458.13,0.0,0.0,6.47,0.0
0.0,2014-07-16-02-00-00,1405468800,456.43,0.0,0.0,6.22,0.0
0.0,2014-07-17-02-00-00,1405555200,460.0,0.0,0.0,6.53,0.0
0.0,2014-07-18-02-00-00,1405641600,462.86,0.0,0.0,6.64,0.0
0.0,2014-07-19-02-00-00,1405728000,462.08,0.0,0.0,6.53,0.0
0.0,2014-07-20-02-00-00,1405814400,458.55,0.0,0.0,6.32,0.0
0.0,2014-07-21-02-00-00,1405900800,456.38,0.0,0.0,6.35,0.0
0.0,2014-07-22-02-00-00,1405987200,460.57,0.0,0.0,6.35,0.0
0.0,2014-07-23-02-00-00,1406073600,459.44,0.0,0.0,6.26,0.0
0.0,2014-07-24-02-00-00,1406160000,448.24,0.0,0.0,5.88,0.0
0.0,2014-07-25-02-00-00,1406246400,449.51,0.0,0.0,5.62,0.0
0.0,2014-07-26-02-00-00,1406332800,445.81,0.0,0.0,5.74,0.0
0.0,2014-07-27-02-00-00,1406419200,443.78,0.0,0.0,5.84,0.0
0.0,2014-07-28-02-00-00,1406505600,439.12,0.0,0.0,5.71,0.0
0.0,2014-07-29-02-00-00,1406592000,436.82,0.0,0.0,5.92,0.0
0.0,2014-07-30-02-00-00,1406678400,421.2,0.0,0.0,5.64,0.0
0.0,2014-07-31-02-00-00,1406764800,436.27,0.0,0.0,5.65,0.0
0.0,2014-08-01-02-00-00,1406851200,445.47,0.0,0.0,5.8,0.0
0.0,2014-08-02-02-00-00,1406937600,440.63,0.0,0.0,5.75,0.0
0.0,2014-08-03-02-00-00,1407024000,436.27,0.0,0.0,5.68,0.0
0.0,2014-08-04-02-00-00,1407110400,437.92,0.0,0.0,5.55,0.0
0.0,2014-08-05-02-00-00,1407196800,435.38,0.0,0.0,5.47,0.0
0.0,2014-08-06-02-00-00,1407283200,434.24,0.0,0.0,5.4,0.0
0.0,2014-08-07-02-00-00,1407369600,439.06,0.0,0.0,5.36,0.0
0.0,2014-08-08-02-00-00,1407456000,440.93,0.0,0.0,5.29,0.0
0.0,2014-08-09-02-00-00,1407542400,438.74,0.0,0.0,5.23,0.0
0.0,2014-08-10-02-00-00,1407628800,438.43,0.0,0.0,5.21,0.0
0.0,2014-08-11-02-00-00,1407715200,430.67,0.0,0.0,4.51,0.0
0.0,2014-08-12-02-00-00,1407801600,428.29,0.0,0.0,4.27,0.0
0.0,2014-08-13-02-00-00,1407888000,411.11,0.0,0.0,3.8,0.0
0.0,2014-08-14-02-00-00,1407974400,382.63,0.0,0.0,3.9,0.0
0.0,2014-08-15-02-00-00,1408060800,376.9,0.0,0.0,4.0,0.0
0.0,2014-08-16-02-00-00,1408147200,396.28,0.0,0.0,3.8,0.0
0.0,2014-08-17-02-00-00,1408233600,376.43,0.0,0.0,3.4,0.0
0.0,2014-08-18-02-00-00,1408320000,351.65,0.0,0.0,2.91,0.0
0.0,2014-08-19-02-00-00,1408406400,370.0,0.0,0.0,3.7,0.0
0.0,2014-08-20-02-00-00,1408492800,393.18,0.0,0.0,4.21,0.0
0.0,2014-08-21-02-00-00,1408579200,395.87,0.0,0.0,4.34,0.0
0.0,2014-08-22-02-00-00,1408665600,392.57,0.0,0.0,3.91,0.0
0.0,2014-08-23-02-00-00,1408752000,379.74,0.0,0.0,3.84,0.0
0.0,2014-08-24-02-00-00,1408838400,388.0,0.0,0.0,4.13,0.0
0.0,2014-08-25-02-00-00,1408924800,382.03,0.0,0.0,4.0,0.0
0.0,2014-08-26-02-00-00,1409011200,388.19,0.0,0.0,4.17,0.0
0.0,2014-08-27-02-00-00,1409097600,387.64,0.0,0.0,4.19,0.0
0.0,2014-08-28-02-00-00,1409184000,382.91,0.0,0.0,3.95,0.0
0.0,2014-08-29-02-00-00,1409270400,386.6,0.0,0.0,4.15,0.0
0.0,2014-08-30-02-00-00,1409356800,384.2,0.0,0.0,3.95,0.0
0.0,2014-08-31-02-00-00,1409443200,368.43,0.0,0.0,3.83,0.0
0.0,2014-09-01-02-00-00,1409529600,364.22,0.0,0.0,3.65,0.0
0.0,2014-09-02-02-00-00,1409616000,361.35,0.0,0.0,3.65,0.0
0.0,2014-09-03-02-00-00,1409702400,361.6,0.0,0.0,3.78,0.0
0.0,2014-09-04-02-00-00,1409788800,379.72,0.0,0.0,4.11,0.0
0.0,2014-09-05-02-00-00,1409875200,369.91,0.0,0.0,3.85,0.0
0.0,2014-09-06-02-00-00,1409961600,371.31,0.0,0.0,3.76,0.0
0.0,2014-09-07-02-00-00,1410048000,371.31,0.0,0.0,3.84,0.0
0.0,2014-09-08-02-00-00,1410134400,365.21,0.0,0.0,3.88,0.0
0.0,2014-09-09-02-00-00,1410220800,366.01,0.0,0.0,3.92,0.0
0.0,2014-09-10-02-00-00,1410307200,368.35,0.0,0.0,4.16,0.0
0.0,2014-09-11-02-00-00,1410393600,369.29,0.0,0.0,4.15,0.0
0.0,2014-09-12-02-00-00,1410480000,367.49,0.0,0.0,4.1,0.0
0.0,2014-09-13-02-00-00,1410566400,365.85,0.0,0.0,4.12,0.0
0.0,2014-09-14-02-00-00,1410652800,364.67,0.0,0.0,4.06,0.0
0.0,2014-09-15-02-00-00,1410739200,363.43,0.0,0.0,3.9,0.0
0.0,2014-09-16-02-00-00,1410825600,359.56,0.0,0.0,4.04,0.0
0.0,2014-09-17-02-00-00,1410912000,353.98,0.0,0.0,3.93,0.0
0.0,2014-09-18-02-00-00,1410998400,331.25,0.0,0.0,3.56,0.0
0.0,2014-09-19-02-00-00,1411084800,308.98,0.0,0.0,3.57,0.0
0.0,2014-09-20-02-00-00,1411171200,320.71,0.0,0.0,3.4,0.0
0.0,2014-09-21-02-00-00,1411257600,311.72,0.0,0.0,3.27,0.0
0.0,2014-09-22-02-00-00,1411344000,312.12,0.0,0.0,3.46,0.0
0.0,2014-09-23-02-00-00,1411430400,340.77,0.0,0.0,3.7,0.0
0.0,2014-09-24-02-00-00,1411516800,328.27,0.0,0.0,3.66,0.0
0.0,2014-09-25-02-00-00,1411603200,319.65,0.0,0.0,3.63,0.0
0.0,2014-09-26-02-00-00,1411689600,318.65,0.0,0.0,3.46,0.0
0.0,2014-09-27-02-00-00,1411776000,314.83,0.0,0.0,3.47,0.0
0.0,2014-09-28-02-00-00,1411862400,296.87,0.0,0.0,3.27,0.0
0.0,2014-09-29-02-00-00,1411948800,291.7,0.0,0.0,3.3,0.0
0.0,2014-09-30-02-00-00,1412035200,307.35,0.0,0.0,3.55,0.0
0.0,2014-10-01-02-00-00,1412121600,303.39,0.0,0.0,3.51,0.0
0.0,2014-10-02-02-00-00,1412208000,294.37,0.0,0.0,3.37,0.0
0.0,2014-10-03-02-00-00,1412294400,284.22,0.0,0.0,3.38,0.0
0.0,2014-10-04-02-00-00,1412380800,263.45,0.0,0.0,3.02,0.0
0.0,2014-10-05-02-00-00,1412467200,258.56,0.0,0.0,3.08,0.0
0.0,2014-10-06-02-00-00,1412553600,261.62,0.0,0.0,3.0,0.0
0.0,2014-10-07-02-00-00,1412640000,263.13,0.0,0.0,3.07,0.0
0.0,2014-10-08-02-00-00,1412726400,280.45,0.0,0.0,3.07,0.0
0.0,2014-10-09-02-00-00,1412812800,283.47,0.0,0.0,3.15,0.0
0.0,2014-10-10-02-00-00,1412899200,285.52,0.0,0.0,2.99,0.0
0.0,2014-10-11-02-00-00,1412985600,288.56,0.0,0.0,3.0,0.0
0.0,2014-10-12-02-00-00,1413072000,298.47,0.0,0.0,3.11,0.0
0.0,2014-10-13-02-00-00,1413158400,306.11,0.0,0.0,3.06,0.0
0.0,2014-10-14-02-00-00,1413244800,316.85,0.0,0.0,3.21,0.0
0.0,2014-10-15-02-00-00,1413331200,310.88,0.0,0.0,3.17,0.0
0.0,2014-10-16-02-00-00,1413417600,300.26,0.0,0.0,3.03,0.0
0.0,2014-10-17-02-00-00,1413504000,299.53,0.0,0.0,3.13,0.0
0.0,2014-10-18-02-00-00,1413590400,306.62,0.0,0.0,3.2,0.0
0.0,2014-10-19-02-00-00,1413676800,304.33,0.0,0.0,3.15,0.0
0.0,2014-10-20-02-00-00,1413763200,299.2,0.0,0.0,3.12,0.0
0.0,2014-10-21-02-00-00,1413849600,302.46,0.0,0.0,3.08,0.0
0.0,2014-10-22-02-00-00,1413936000,301.09,0.0,0.0,3.09,0.0
0.0,2014-10-23-02-00-00,1414022400,283.53,0.0,0.0,2.94,0.0
0.0,2014-10-24-02-00-00,1414108800,282.96,0.0,0.0,2.85,0.0
0.0,2014-10-25-02-00-00,1414195200,276.64,0.0,0.0,2.82,0.0
0.0,2014-10-26-02-00-00,1414281600,281.63,0.0,0.0,2.84,0.0
0.0,2014-10-27-01-00-00,1414368000,280.74,0.0,0.0,2.98,0.0
0.0,2014-10-28-01-00-00,1414454400,281.89,0.0,0.0,3.05,0.0
0.0,2014-10-29-01-00-00,1414540800,268.03,0.0,0.0,2.9,0.0
0.0,2014-10-30-01-00-00,1414627200,274.1,0.0,0.0,2.98,0.0
0.0,2014-10-31-01-00-00,1414713600,270.01,0.0,0.0,2.97,0.0
0.0,2014-11-01-01-00-00,1414800000,260.08,0.0,0.0,2.87,0.0
0.0,2014-11-02-01-00-00,1414886400,259.84,0.0,0.0,2.92,0.0
0.0,2014-11-03-01-00-00,1414972800,260.64,0.0,0.0,2.89,0.0
0.0,2014-11-04-01-00-00,1415059200,261.41,0.0,0.0,2.85,0.0
0.0,2014-11-05-01-00-00,1415145600,269.98,0.0,0.0,2.87,0.0
0.0,2014-11-06-01-00-00,1415232000,278.41,0.0,0.0,2.97,0.0
0.0,2014-11-07-01-00-00,1415318400,274.3,0.0,0.0,2.85,0.0
0.0,2014-11-08-01-00-00,1415404800,275.0,0.0,0.0,2.84,0.0
0.0,2014-11-09-01-00-00,1415491200,286.67,0.0,0.0,2.84,0.0
0.0,2014-11-10-01-00-00,1415577600,290.72,0.0,0.0,2.9,0.0
0.0,2014-11-11-01-00-00,1415664000,293.86,0.0,0.0,2.91,0.0
0.0,2014-11-12-01-00-00,1415750400,326.18,0.0,0.0,3.19,0.0
0.0,2014-11-13-01-00-00,1415836800,331.74,0.0,0.0,3.25,0.0
0.0,2014-11-14-01-00-00,1415923200,318.33,0.0,0.0,3.22,0.0
0.0,2014-11-15-01-00-00,1416009600,306.19,0.0,0.0,3.0,0.0
0.0,2014-11-16-01-00-00,1416096000,309.99,0.0,0.0,3.14,0.0
0.0,2014-11-17-01-00-00,1416182400,311.34,0.0,0.0,3.11,0.0
0.0,2014-11-18-01-00-00,1416268800,302.93,0.0,0.0,3.1,0.0
0.0,2014-11-19-01-00-00,1416355200,303.89,0.0,0.0,3.05,0.0
0.0,2014-11-20-01-00-00,1416441600,285.82,0.0,0.0,2.87,0.0
0.0,2014-11-21-01-00-00,1416528000,284.05,0.0,0.0,2.83,0.0
0.0,2014-11-22-01-00-00,1416614400,287.06,0.0,0.0,2.92,0.0
0.0,2014-11-23-01-00-00,1416700800,296.2,0.0,0.0,2.89,0.0
0.0,2014-11-24-01-00-00,1416787200,304.58,0.0,0.0,2.91,0.0
0.0,2014-11-25-01-00-00,1416873600,301.42,0.0,0.0,2.86,0.0
0.0,2014-11-26-01-00-00,1416960000,294.48,0.0,0.0,2.84,0.0
0.0,2014-11-27-01-00-00,1417046400,296.01,0.0,0.0,2.86,0.0
0.0,2014-11-28-01-00-00,1417132800,302.66,0.0,0.0,2.91,0.0
0.0,2014-11-29-01-00-00,1417219200,303.46,0.0,0.0,2.87,0.0
0.0,2014-11-30-01-00-00,1417305600,301.01,0.0,0.0,2.84,0.0
0.0,2014-12-01-01-00-00,1417392000,303.48,0.0,0.0,2.88,0.0
0.0,2014-12-02-01-00-00,1417478400,304.56,0.0,0.0,2.91,0.0
0.0,2014-12-03-01-00-00,1417564800,304.18,0.0,0.0,2.89,0.0
0.0,2014-12-04-01-00-00,1417651200,298.84,0.0,0.0,2.87,0.0
0.0,2014-12-05-01-00-00,1417737600,304.78,0.0,0.0,2.92,0.0
0.0,2014-12-06-01-00-00,1417824000,302.93,0.0,0.0,2.92,0.0
0.0,2014-12-07-01-00-00,1417910400,303.87,0.0,0.0,3.07,0.0
0.0,2014-12-08-01-00-00,1417996800,296.66,0.0,0.0,3.01,0.0
0.0,2014-12-09-01-00-00,1418083200,285.88,0.0,0.0,2.86,0.0
0.0,2014-12-10-01-00-00,1418169600,282.45,0.0,0.0,2.87,0.0
0.0,2014-12-11-01-00-00,1418256000,283.64,0.0,0.0,2.78,0.0
0.0,2014-12-12-01-00-00,1418342400,286.24,0.0,0.0,2.77,0.0
0.0,2014-12-13-01-00-00,1418428800,282.45,0.0,0.0,2.87,0.0
0.0,2014-12-14-01-00-00,1418515200,284.19,0.0,0.0,2.75,0.0
0.0,2014-12-15-01-00-00,1418601600,280.63,0.0,0.0,2.82,0.0
0.0,2014-12-16-01-00-00,1418688000,267.19,0.0,0.0,2.49,0.0
0.0,2014-12-17-01-00-00,1418774400,261.87,0.0,0.0,2.49,0.0
0.0,2014-12-18-01-00-00,1418860800,255.21,0.0,0.0,2.31,0.0
0.0,2014-12-19-01-00-00,1418947200,260.94,0.0,0.0,2.33,0.0
0.0,2014-12-20-01-00-00,1419033600,268.97,0.0,0.0,2.4,0.0
0.0,2014-12-21-01-00-00,1419120000,262.84,0.0,0.0,2.34,0.0
0.0,2014-12-22-01-00-00,1419206400,271.15,0.0,0.0,2.34,0.0
0.0,2014-12-23-01-00-00,1419292800,274.81,0.0,0.0,2.35,0.0
0.0,2014-12-24-01-00-00,1419379200,264.68,0.0,0.0,2.26,0.0
0.0,2014-12-25-01-00-00,1419465600,261.75,0.0,0.0,2.21,0.0
0.0,2014-12-26-01-00-00,1419552000,270.56,0.0,0.0,2.3,0.0
0.0,2014-12-27-01-00-00,1419638400,261.34,0.0,0.0,2.14,0.0
0.0,2014-12-28-01-00-00,1419724800,262.25,0.0,0.0,2.27,0.0
0.0,2014-12-29-01-00-00,1419811200,258.82,0.0,0.0,2.24,0.0
0.0,2014-12-30-01-00-00,1419897600,257.04,0.0,0.0,2.29,0.0
0.0,2014-12-31-01-00-00,1419984000,264.93,0.0,0.0,2.25,0.0
0.0,2015-01-01-01-00-00,1420070400,262.66,0.0,0.0,2.29,0.0
0.0,2015-01-02-01-00-00,1420156800,264.51,0.0,0.0,2.25,0.0
0.0,2015-01-03-01-00-00,1420243200,241.29,0.0,0.0,1.81,0.0
0.0,2015-01-04-01-00-00,1420329600,223.06,0.0,0.0,1.52,0.0
0.0,2015-01-05-01-00-00,1420416000,229.58,0.0,0.0,1.77,0.0
0.0,2015-01-06-01-00-00,1420502400,241.68,0.0,0.0,1.8,0.0
0.0,2015-01-07-01-00-00,1420588800,250.05,0.0,0.0,1.88,0.0
0.0,2015-01-08-01-00-00,1420675200,241.72,0.0,0.0,1.71,0.0
0.0,2015-01-09-01-00-00,1420761600,246.2,0.0,0.0,1.73,0.0
0.0,2015-01-10-01-00-00,1420848000,234.06,0.0,0.0,1.45,0.0
0.0,2015-01-11-01-00-00,1420934400,228.02,0.0,0.0,1.49,0.0
0.0,2015-01-12-01-00-00,1421020800,227.09,0.0,0.0,1.5,0.0
0.0,2015-01-13-01-00-00,1421107200,192.31,0.0,0.0,1.38,0.0
0.0,2015-01-14-01-00-00,1421193600,149.91,0.0,0.0,1.08,0.0
0.0,2015-01-15-01-00-00,1421280000,183.81,0.0,0.0,1.18,0.0
0.0,2015-01-16-01-00-00,1421366400,179.94,0.0,0.0,1.21,0.0
